idhotel,fechaocupacion,idcliente,idtipohab,idregimen,idsegmento,id_canal,idpais_cliente,NHab,S1H,S2H,S3H,S4H,S5H,S6H,S7H,S8H,S9H,S10H,S11H,S12H,S13H,S14H,S15H,S16H,S17H,S18H,S19H,S20H,S21H,S22H,S23H,S24H,S25H,S26H,S27H,S28H,S29H,S30H,S31H,S32H,S33H,S34H,S35H,S36H,S37H,S38H,S39H,S40H,S41H,S42H,S43H,S44H,S45H,S46H,S47H,S48H,S49H,S50H,S51H,S52H,PreuHab,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,diaAño
BAHIA_TOSSA,2018-07-24,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,CE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,205
TAURUS_AQUAPARK,2018-07-24,Huespedes,DBL,TI,DESCONOCIDO,DESCONOCIDO,ES,15,16,17,14,14,14,13,13,11,11,11,11,11,11,9,9,8,8,8,6,6,5,4,4,4,4,3,3,3,3,3,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.276424,276.497784,267.686684,275.781883,268.593571,268.593571,262.966503,262.966503,261.857934,261.857934,250.395124,250.395124,250.395124,250.395124,256.79202000000004,256.79202000000004,246.17284,246.17284,246.17284,224.957727,224.957727,226.425636,245.990909,245.990909,245.990909,245.990909,241.321212,241.321212,241.321212,241.321212,241.321212,241.321212,241.321212,199.672728,199.672728,199.672728,199.672728,199.672728,199.672728,199.672728,199.672728,199.672728,199.672728,199.672728,199.672728,199.672728,199.672728,199.672728,199.672728,199.672728,199.672728,199.672728,199.672728,205
TAURUS_AQUAPARK,2018-07-24,Huespedes,FAM,MP,DESCONOCIDO,DESCONOCIDO,ES,4,4,4,5,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.299772,292.299772,292.299772,290.076181,296.005757,296.005757,306.826818,306.826818,306.826818,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,332.471819,205
TAURUS_AQUAPARK,2018-07-24,Huespedes,FAM,TI,DESCONOCIDO,DESCONOCIDO,ES,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,5,4,4,4,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,366.666666,366.666666,366.666666,366.666666,366.666666,366.666666,366.666666,366.666666,366.666666,366.666666,366.666666,369.854545,369.854545,369.854545,369.854545,369.854545,369.854545,369.854545,358.212121,358.212121,352.778181,352.778181,352.778181,352.778181,358.786363,358.786363,358.786363,366.024242,366.024242,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,205
TAURUS_AQUAPARK,2018-07-24,Huespedes,FAM,PC,DESCONOCIDO,DESCONOCIDO,ES,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.552727,323.552727,323.552727,323.552727,323.552727,323.552727,323.552727,323.552727,323.552727,323.552727,323.552727,323.552727,323.552727,323.552727,323.552727,323.552727,305.045455,305.045455,305.045455,273.59394,273.59394,273.59394,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,315.272728,205
TAURUS_AQUAPARK,2018-07-24,Otros,FAM,PC,DESCONOCIDO,DESCONOCIDO,CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,205
TAURUS_AQUAPARK,2018-07-24,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,CE,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,12,7,7,6,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.092834,331.092834,331.092834,331.092834,321.238096,321.238096,321.238096,321.238096,321.238096,321.238096,321.238096,321.238096,321.238096,321.238096,321.238096,321.238096,317.895056,309.360096,309.360096,300.962424,320.922597,320.922597,319.985454,319.985454,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,205
TAURUS_AQUAPARK,2018-07-24,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,EAU,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,313.272727,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,326.545455,205
TAURUS_AQUAPARK,2018-07-24,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,ES,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.581818,304.581818,304.581818,304.581818,304.581818,304.581818,304.581818,305.727272,305.727272,305.727272,305.727272,305.727272,305.727272,305.727272,305.727272,315.454545,315.454545,315.454545,315.454545,315.454545,315.454545,315.454545,315.454545,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,205
PORT_SALOU,2018-07-24,Huespedes,FAM,TI,DESCONOCIDO,DESCONOCIDO,ES,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.700001,299.700001,299.700001,299.700001,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,217.948132,205
PORT_SALOU,2018-07-24,OL_MEDITERRANEO,FAM,TI,VACAC,DESCONOCIDO,ES,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.902184,335.902184,335.902184,335.902184,335.902184,335.902184,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,205
PORT_SALOU,2018-07-24,TUI_UK_LTD,FAM,TI,VACAC,DESCONOCIDO,GB,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,296.854546,205
MAR_MENUDA,2018-07-25,Huespedes,DBL,MP,DESCONOCIDO,DESCONOCIDO,ES,23,23,19,18,11,11,12,11,11,8,13,13,13,13,13,10,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.2818180000001,285.2818180000001,259.522966,267.122727,284.236363,284.236363,268.124615,280.474787,280.474787,216.173846,172.970952,172.970952,172.970952,172.970952,172.970952,165.294965,145.768792,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,97.370854,206
MAR_MENUDA,2018-07-25,OL_MEDITERRANEO,DBL,MP,DESCONOCIDO,DESCONOCIDO,ES,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.84818,362.84818,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,234.95909,206
MAR_MENUDA,2018-07-25,Huespedes,FAM,MP,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,248.930909,206
DONAIRE_BEACH,2018-07-25,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,GB,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.3254560000001,351.3254560000001,351.3254560000001,351.3254560000001,351.3254560000001,351.3254560000001,351.3254560000001,351.3254560000001,351.3254560000001,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,291.935455,206
DONAIRE_BEACH,2018-07-25,Otros,FAM,MP,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.055863,366.055863,366.055863,366.055863,366.055863,264.536363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,187.036363,206
DONAIRE_BEACH,2018-07-25,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,ES,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.4,302.4,302.4,302.4,302.4,302.4,302.4,302.4,302.4,302.4,302.4,302.4,302.4,302.4,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,298.036364,206
BAHIA_TOSSA,2018-07-25,Huespedes,SUI,PC,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,467.854544,206
BAHIA_TOSSA,2018-07-25,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,CE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,469.209093,206
BAHIA_TOSSA,2018-07-25,Huespedes,PREM,TI,DESCONOCIDO,DESCONOCIDO,ES,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.057576,318.057576,335.995455,335.995455,335.995455,335.995455,335.995455,335.995455,335.995455,335.995455,335.995455,335.995455,335.995455,335.995455,335.995455,335.995455,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,282.181818,206
BAHIA_TOSSA,2018-07-25,Huespedes,SUI,MP,DESCONOCIDO,DESCONOCIDO,ES,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.213636,334.213636,334.213636,334.213636,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,376.20909,206
BAHIA_TOSSA,2018-07-25,Otros,FAM,MP,DESCONOCIDO,DESCONOCIDO,EAU,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,206
BAHIA_TOSSA,2018-07-25,TUI_UK_LTD,FAM,TI,DESCONOCIDO,DESCONOCIDO,GB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,297.018181,297.018181,297.018181,297.018181,297.018181,297.018181,297.018181,297.018181,297.018181,297.018181,297.018181,297.018181,206
TAURUS_AQUAPARK,2018-07-25,Huespedes,FAM,MP,DESCONOCIDO,DESCONOCIDO,ES,6,6,6,7,5,5,4,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.866666,284.866666,284.866666,284.340259,285.603636,285.603636,271.495454,273.2,273.2,265.218182,265.218182,265.218182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,278.018182,206
TAURUS_AQUAPARK,2018-07-25,Huespedes,FAM,PC,DESCONOCIDO,DESCONOCIDO,ES,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.393939,318.393939,318.393939,318.393939,318.393939,318.393939,318.393939,318.393939,318.393939,318.393939,318.393939,318.393939,318.393939,318.393939,318.393939,318.393939,318.393939,318.393939,318.393939,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,277.890909,206
TAURUS_AQUAPARK,2018-07-25,Huespedes,FAM,TI,DESCONOCIDO,DESCONOCIDO,ES,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,6,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,372.442424,372.442424,372.442424,372.442424,372.442424,372.442424,372.442424,372.442424,372.442424,372.442424,372.442424,376.785455,376.785455,376.785455,376.785455,376.785455,376.785455,376.785455,363.987879,363.987879,359.709091,359.709091,353.290909,353.290909,361.472727,361.472727,361.472727,366.024242,366.024242,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,399.036363,206
TAURUS_AQUAPARK,2018-07-25,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,CE,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,10,5,5,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.166623,308.166623,308.166623,308.166623,307.145795,307.145795,307.145795,307.145795,307.145795,307.145795,307.145795,307.145795,307.145795,307.145795,307.145795,307.145795,300.834415,300.730113,300.730113,293.838636,314.659091,314.659091,311.6875,311.6875,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,206
TAURUS_AQUAPARK,2018-07-25,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,ES,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.581818,304.581818,304.581818,304.581818,304.581818,304.581818,304.581818,305.727272,305.727272,305.727272,305.727272,305.727272,305.727272,305.727272,305.727272,315.454545,315.454545,315.454545,315.454545,315.454545,315.454545,315.454545,315.454545,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,296.363636,206
TAURUS_AQUAPARK,2018-07-25,Otros,FAM,PC,DESCONOCIDO,DESCONOCIDO,CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,287.826363,206
