NHab,S2H,S3H,S52H,PreuHab,diaAño,weather,temp,mes,diaSemana,findes,idhotel_DON,idhotel_MME,idhotel_PAV,idhotel_SAL,idhotel_TAU,idhotel_TOS,idcliente_OL_MEDITERRANEO,idcliente_Otros,idcliente_TUI_UK_LTD,idtipohab_FAM,idtipohab_IND,idtipohab_PREM,idtipohab_SUI,idregimen_MP,idregimen_PC,idregimen_TI,idsegmento_VACAC,id_canal_DIRECTO,id_canal_GRUPOS,id_canal_ONLINE,id_canal_TTOO,idpais_cliente_EAU,idpais_cliente_EE,idpais_cliente_ES,idpais_cliente_GB,idpais_cliente_IS,idpais_cliente_OE,temporada_baja,holiday_No festiu,fechaocupacion
2,2,2,0,165.727273,233,2,23.0,8,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2019-08-20
24,22,22,0,150.290644,233,2,23.0,8,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
21,24,21,6,100.73723,233,2,23.0,8,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
6,4,4,0,163.605604,233,2,23.0,8,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-20
5,5,3,0,146.575564,233,2,23.0,8,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,126.590909,233,2,23.0,8,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
2,2,2,0,230.000001,233,2,23.0,8,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-20
1,1,1,0,261.864726,233,2,23.0,8,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
4,3,2,0,139.636363,233,2,23.0,8,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-20
3,3,3,0,217.24242400000003,233,2,23.0,8,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-20
2,2,2,0,130.622729,233,2,23.0,8,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
4,4,3,0,171.127363,233,2,23.0,8,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
3,3,3,0,226.921211,233,2,23.0,8,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
2,2,3,3,194.027271,233,2,23.0,8,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
1,1,1,0,325.818182,233,2,23.0,8,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,168.727272,233,2,23.0,8,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-20
1,1,1,0,220.645453,233,2,23.0,8,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-20
34,49,55,9,100.033422,233,2,23.0,8,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-20
2,2,4,2,97.454546,233,2,23.0,8,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
2,2,2,2,97.454546,233,2,23.0,8,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-20
32,35,38,9,149.89261499999995,233,2,23.0,8,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-20
2,2,2,3,114.767637,233,2,23.0,8,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
2,2,3,3,200.409092,233,2,23.0,8,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
9,11,11,10,96.334856,233,2,23.0,8,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
16,18,21,12,154.31915,233,2,23.0,8,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
2,3,3,0,91.818182,233,2,23.0,8,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-20
0,0,0,1,194.730075,233,2,23.0,8,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
3,3,3,4,221.357577,233,2,23.0,8,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
5,5,5,2,196.036365,233,2,23.0,8,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-20
17,18,13,0,131.04798,233,2,23.0,8,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
52,54,48,0,140.702412,233,2,23.0,8,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
5,5,5,0,128.285455,233,2,23.0,8,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
5,3,0,0,169.723636,233,2,23.0,8,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-20
2,2,2,0,91.740909,233,2,23.0,8,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
13,15,9,0,190.010279,233,2,23.0,8,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
6,6,3,0,249.633333,233,2,23.0,8,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,108.472728,233,2,23.0,8,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
11,9,6,0,123.158677,233,2,23.0,8,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-20
9,9,7,0,122.522929,233,2,23.0,8,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
5,5,3,0,138.14909,233,2,23.0,8,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
1,1,0,0,169.70909,233,2,23.0,8,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-20
1,1,1,0,117.3,233,2,23.0,8,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-20
1,1,0,0,124.363636,233,2,23.0,8,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
6,5,4,0,229.30909,233,2,23.0,8,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
2,1,0,0,159.959091,233,2,23.0,8,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
2,2,2,0,178.76363600000005,233,2,23.0,8,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
21,17,12,0,156.15281399999995,233,2,23.0,8,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
33,26,20,0,254.900717,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
7,4,4,0,264.730449,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,0,0,347.2,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
3,3,1,0,221.057574,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
3,2,2,0,411.448486,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
20,19,13,0,185.850852,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-20
4,4,4,0,225.185227,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-20
18,14,15,0,203.269469,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
3,3,3,0,189.290909,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
8,6,4,0,224.470511,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-20
51,42,37,0,224.276265,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
12,9,7,0,320.2,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,233.763635,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
4,2,2,0,310.893182,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
4,3,3,0,313.15,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
2,2,1,0,164.9,233,1,27.0,8,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
0,0,1,0,141.454546,233,1,27.0,8,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,0,0,0,209.916819,233,1,27.0,8,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
12,9,10,0,197.159848,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,250.409091,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
3,3,3,0,234.9,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-20
10,9,7,0,229.464545,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
4,0,0,0,172.282447,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-20
0,0,2,0,161.781818,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
1,1,1,0,236.086362,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-20
6,6,6,0,241.413636,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
2,2,2,0,266.2,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-20
1,1,1,0,270.481819,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-20
0,0,0,0,270.15454500000004,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-20
4,4,3,0,262.527271,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-20
66,69,71,8,130.789256,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-20
16,26,35,9,126.46535,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
7,7,6,0,130.067532,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-20
0,2,2,0,157.253176,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
52,56,64,5,185.371713,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-20
7,14,21,8,197.848051,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
0,0,0,2,159.545455,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
3,3,3,0,175.272728,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
1,0,0,0,250.0,233,1,27.0,8,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
2,2,2,2,181.818182,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-20
1,1,1,0,70.909091,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-20
1,1,1,0,93.090909,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-20
1,1,1,0,221.645454,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-20
1,1,1,1,325.8181830000001,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-20
0,0,0,2,153.470412,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
1,1,1,1,297.727273,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
1,1,1,0,70.909091,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
0,1,1,0,63.575462,233,1,27.0,8,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
8,9,5,0,177.623042,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-08-20
1,0,0,0,122.318182,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
9,8,8,0,232.874747,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-08-20
20,15,13,1,240.719294,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
7,7,12,0,270.587153,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,326.327272,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,347.927272,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-08-20
5,5,5,0,366.303536,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,368.418182,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
6,6,6,0,292.202853,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,0,0,93.781818,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,102.909091,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,0,0,121.054545,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,167.545455,233,2,27.0,8,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,179.89091000000005,233,2,27.0,8,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2019-08-20
9,8,7,0,134.47878799999998,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019-08-20
5,5,5,1,158.507273,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,121.8,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
17,14,13,0,201.908564,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-08-20
17,13,13,0,213.879545,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
2,1,1,0,251.55,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
2,2,2,0,259.00909,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,0,0,0,293.727274,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
0,0,1,0,314.645453,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,335.7818200000001,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-08-20
3,3,3,0,310.212121,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,0,0,89.090909,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,84.73818100000003,233,2,27.0,8,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,134.036364,233,2,27.0,8,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,155.90545500000005,233,2,27.0,8,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,147.072728,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019-08-20
15,15,15,0,164.171575,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019-08-20
6,6,6,0,202.66894,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-20
4,4,4,0,172.727273,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2019-08-20
1,1,1,0,138.181818,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-20
1,1,1,0,110.927273,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-08-20
9,9,9,0,149.883838,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,0,0,0,186.363637,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019-08-20
12,13,13,0,207.949317,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2019-08-20
2,2,2,0,126.172729,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2019-08-20
2,2,2,0,176.090909,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2019-08-20
2,2,2,0,149.018181,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
3,3,1,0,158.948485,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019-08-20
1,1,1,0,172.727273,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2019-08-20
2,2,2,0,228.818183,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2019-08-20
3,3,3,0,221.842424,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,164.836364,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2019-08-20
1,1,1,0,151.318181,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-20
2,2,2,0,179.545455,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2019-08-20
18,18,19,0,219.096061,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-20
3,3,3,0,200.824243,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-20
2,2,2,0,250.213636,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-08-20
1,1,1,0,290.909091,233,2,27.0,8,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-20
